id,organisation_id,project_id,name,short_name,country,city,role,activity_type,sme,ec_contribution,total_cost
1504234,999983962,951852,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,DE,Aachen,thirdparty,HES,f,0.00,0.00
1504235,999984059,951852,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,DE,MUNCHEN,participant,REC,f,848757.50,848757.50
1504236,999992401,951852,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,coordinator,REC,f,3198700.00,3198700.00
1504237,999981149,951852,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,BE,Leuven,participant,REC,f,1949956.25,1949956.25
1504238,999900833,951852,UNIVERSITEIT TWENTE,UNIVERSITEIT TWENTE,NL,Enschede,participant,HES,f,389631.25,389631.25
1504239,999991043,951852,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,participant,HES,f,499467.50,499467.50
1504240,990360010,951852,SOITEC SA,SOITEC SA,FR,BERNIN,participant,PRC,f,75000.00,75012.50
1504241,996058081,951852,BULL SAS,BULL,FR,Les Clayes Sous Bois,participant,PRC,f,599727.50,599727.50
1504242,999866204,951852,UNIVERSITAT KONSTANZ,UKON,DE,Konstanz,participant,HES,f,199468.75,199468.75
1504243,999975620,951852,UNIVERSITY COLLEGE LONDON,,UK,LONDON,participant,HES,f,230380.00,230381.25
1504244,999997930,951852,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,1304260.00,1304260.00
1504245,999977366,951852,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,participant,HES,f,1800000.00,1800000.00
1504246,996701288,951852,INFINEON TECHNOLOGIES DRESDEN AG & Co. KG,IFD,DE,DRESDEN,participant,PRC,f,215680.00,215680.00
1504463,999997930,757111,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,1497031.00,1497031.00
1504646,999878620,966781,UNIVERSITE DU LUXEMBOURG,uni.lu,LU,ESCH-SUR-ALZETTE,coordinator,HES,f,150000.00,0.00
1505152,999511863,658705,"USTAV FYZIKALNI CHEMIE J. HEYROVSKEHO AV CR, v. v. i.",HIPC,CZ,PRAHA,coordinator,OTH,f,154720.80,154720.80
1504877,999903840,851504,THE UNIVERSITY OF MANCHESTER,UNIVERSITY OF MANCHESTER,UK,Manchester,coordinator,HES,f,1945994.00,1945994.00
1505095,998756718,892003,KEMIJSKI INSTITUT,NIC,SI,Ljubljana,coordinator,REC,f,162040.32,162040.32
1505161,999975814,101025672,UNIVERSITETET I OSLO,UNIVERSITY OF OSLO,NO,Oslo,coordinator,HES,f,214158.72,214158.72
1505204,999973971,817977,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,CH,LAUSANNE,coordinator,HES,f,1949385.00,1949385.00
1505241,999979015,832697,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,2446125.00,2446125.00
1505592,999993468,813242,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,11397.50,11397.50
1505593,999984350,813242,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,participant,HES,f,138547.50,138547.50
1505258,999866883,703860,UNIVERSITAT WIEN,UNIVIE,AT,WIEN,coordinator,HES,f,166156.80,166156.80
1505357,994797954,820391,ATTOCUBE SYSTEMS AG,ATTOCUBE,DE,Haar,participant,PRC,f,333427.50,333427.50
1505358,999997736,820391,AARHUS UNIVERSITET,AU,DK,Aarhus C,participant,HES,f,275962.50,275962.50
1505359,999901318,820391,LUNDS UNIVERSITET,,SE,Lund,participant,HES,f,462098.75,462098.75
1505360,999619436,820391,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,397500.00,397500.00
1505361,990797674,820391,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,coordinator,HES,f,498601.25,498601.25
1505362,999974747,820391,UNIVERSITY OF STUTTGART,USTUTT,DE,Stuttgart,participant,HES,f,400312.50,400312.50
1505363,999751938,820391,THALES,THALES,FR,MEUDON,participant,PRC,f,222293.75,222293.75
1505364,999997930,820391,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,400081.25,400081.25
1505331,998096827,795121,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MIT,US,Cambridge,partner,HES,f,,0.00
1505332,999979015,795121,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,coordinator,HES,f,265840.20,265840.20
1505333,999984350,705278,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,coordinator,HES,f,183454.80,183454.80
1505342,999997930,702084,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,173076.00,173076.00
1505344,999974553,862035,UNIVERSITEIT LEIDEN,ULEI,NL,Leiden,coordinator,HES,f,693251.25,693251.25
1505345,999977172,862035,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,CAMBRIDGE,participant,HES,f,399991.25,399991.25
1505346,999907914,862035,UNIVERSITAT BASEL,,CH,Basel,participant,HES,f,395000.00,395000.00
1505347,999977463,862035,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,participant,HES,f,399518.75,399518.75
1505348,999995893,862035,IDRYMA TECHNOLOGIAS KAI EREVNAS,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,EL,IRAKLEIO,participant,REC,f,109312.50,109312.50
1505349,999975038,862035,THE HEBREW UNIVERSITY OF JERUSALEM,THE HEBREW UNIVERSITY OF JERUSALEM,IL,JERUSALEM,participant,HES,f,400100.00,400100.00
1505350,999997930,862035,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,430347.50,430347.50
1505365,999624092,707364,STICHTING NEDERLANDSE WETENSCHAPPELIJK ONDERZOEK INSTITUTEN,NWO-I,NL,Utrecht,coordinator,REC,f,165598.80,165598.80
1505399,999973971,836849,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,CH,LAUSANNE,coordinator,HES,f,191149.44,191149.44
1505400,999991043,751016,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,coordinator,HES,f,260227.80,260227.80
1505401,998096827,751016,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MIT,US,Cambridge,partner,HES,f,,160130.40
1505453,999991043,746843,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,coordinator,HES,f,200194.80,200194.80
1505457,999979888,656530,TECHNISCHE UNIVERSITAET WIEN,TU WIEN,AT,Wien,coordinator,HES,f,166156.80,166156.80
1505517,999974262,703193,UNIVERSITY OF BRISTOL,,UK,BRISTOL,coordinator,HES,f,183454.80,183454.80
1505601,999907720,695188,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,,IL,Haifa,coordinator,HES,f,2502974.00,2502974.00
1505603,999991043,753067,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,coordinator,HES,f,200194.80,200194.80
1505605,999974068,743949,UNIVERSITY OF STRATHCLYDE,,UK,Glasgow,coordinator,HES,f,195454.80,195454.80
1505672,999869114,714235,UNIVERSITAET INNSBRUCK,UIBK,AT,Innsbruck,coordinator,HES,f,751328.26,751328.26
1505673,999823912,714235,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,OEAW,AT,Wien,participant,REC,f,747186.68,747186.68
1505676,999974650,745608,UNIVERSITE DE GENEVE,UNIGE,CH,Geneve,coordinator,HES,f,265840.20,265840.20
1505677,992204077,745608,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,partner,HES,f,,172130.40
1505680,999977172,648613,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,CAMBRIDGE,coordinator,HES,f,2399381.99,2399381.99
1505681,999977366,772627,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,coordinator,HES,f,1625000.00,1625000.00
1505686,999979500,656093,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,coordinator,REC,f,168277.20,168277.20
1505693,999980470,804247,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,DE,JULICH,coordinator,REC,f,1486439.00,1486439.00
1505700,999907914,747866,UNIVERSITAT BASEL,,CH,Basel,coordinator,HES,f,175419.60,175419.60
1505702,999997930,841618,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,157184.72,196707.84
1505704,996479740,707438,INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA,IST AUSTRIA,AT,Klosterneuburg,coordinator,HES,f,178156.80,178156.80
1505709,999853400,725920,HERIOT-WATT UNIVERSITY,HWU,UK,Edinburgh,coordinator,HES,f,1999135.00,1999135.00
1505710,999997930,789463,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,147463.00,147463.00
1505712,999619436,655161,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,coordinator,REC,f,158121.60,158121.60
1505717,999865234,101025664,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,LEIOA,coordinator,HES,f,172932.48,172932.48
1505718,999866883,641039,UNIVERSITAT WIEN,UNIVIE,AT,WIEN,participant,HES,f,358712.50,358712.50
1505719,999882209,641039,UNIVERSITAET ULM,UULM,DE,Ulm,participant,HES,f,187500.00,187500.00
1505720,999986290,641039,UNIVERSITE LIBRE DE BRUXELLES,ULB,BE,Bruxelles / Brussel,participant,HES,f,120650.00,120650.00
1505721,999979500,641039,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,participant,REC,f,435250.00,435250.00
1505722,999975329,641039,UNIVERSITY OF SOUTHAMPTON,SOUTHAMPTON,UK,SOUTHAMPTON,participant,HES,f,184783.75,184783.75
1505723,999974262,641039,UNIVERSITY OF BRISTOL,,UK,BRISTOL,participant,HES,f,319830.00,319830.00
1505724,999984350,641039,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,participant,HES,f,343737.50,343737.50
1505725,999987745,641039,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,UNIROMA1,IT,Roma,coordinator,HES,f,431250.00,431250.00
1505726,999837492,641039,UNIVERSITAET PADERBORN,UPB,DE,Paderborn,participant,HES,f,300000.00,300000.00
1505727,998096827,840393,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MIT,US,Cambridge,partner,HES,f,,165265.92
1505728,999977366,840393,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,coordinator,HES,f,253052.16,253052.16
1505731,999907914,840453,UNIVERSITAT BASEL,,CH,Basel,coordinator,HES,f,191149.44,191149.44
1505732,994797954,676108,ATTOCUBE SYSTEMS AG,ATTOCUBE,DE,Haar,participant,PRC,f,249216.48,249216.48
1505733,934343189,676108,JPE B.V.,,NL,Maastricht Airpor,partner,PRC,f,,0.00
1505734,999977172,676108,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,CAMBRIDGE,participant,HES,f,273287.88,273287.88
1505735,999903840,676108,THE UNIVERSITY OF MANCHESTER,UNIVERSITY OF MANCHESTER,UK,Manchester,partner,HES,t,,0.00
1505736,886541589,676108,URENCO NEDERLAND BV,URENCO NEDERLAND B.V.,NL,Almelo,partner,PRC,f,,0.00
1505737,999976881,676108,THE UNIVERSITY OF SHEFFIELD,USFD,UK,SHEFFIELD,coordinator,HES,f,546575.76,546575.76
1505738,999907914,676108,UNIVERSITAT BASEL,,CH,Basel,participant,HES,f,530453.52,530453.52
1505739,999977463,676108,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,participant,HES,f,249216.48,249216.48
1505740,999991043,676108,KOBENHAVNS UNIVERSITET,UCPH,DK,KOBENHAVN,participant,HES,f,290081.88,290081.88
1505741,934123193,676108,HQ GRAPHENE BV,,NL,GRONINGEN,partner,PRC,f,,0.00
1505742,998226031,676108,ELEMENT SIX LIMITED,E6,UK,Ascot,partner,PRC,f,,0.00
1505743,968692247,676108,LEIDEN CRYOGENICS BV,LC,NL,Leiden,partner,PRC,t,,0.00
1505744,999979015,676108,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,CH,Zuerich,participant,HES,f,530453.52,530453.52
1505745,996616510,676108,HELIA PHOTONICS LTD,HPL,UK,Livingston,participant,PRC,t,273287.88,273287.88
1505746,999866204,676108,UNIVERSITAT KONSTANZ,UKON,DE,Konstanz,participant,HES,f,249216.48,249216.48
1505747,999997930,676108,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,262875.60,262875.60
1505748,999977366,676108,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,participant,HES,f,510748.56,510748.56
1505749,999990946,820423,KUNGLIGA TEKNISKA HOEGSKOLAN,KTH,SE,STOCKHOLM,participant,HES,f,161275.14,161275.14
1505750,999977463,820423,TECHNISCHE UNIVERSITAET MUENCHEN,TUM,DE,Muenchen,participant,HES,f,393906.25,393906.25
1505751,949158387,820423,VLC PHOTONICS SL,VLC PHOTONICS SOCIEDAD LIMITADA,ES,VALENCIA,participant,PRC,t,142475.00,142475.00
1505752,999953019,820423,UNIVERSITAT DE VALENCIA,UVEG,ES,Valencia,participant,HES,f,330000.00,330000.00
1505753,991256096,820423,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,participant,HES,f,399660.00,399660.00
1505754,984418469,820423,LASER QUANTUM GMBH,,DE,Konstanz,participant,PRC,t,151430.89,151430.89
1505755,999991722,820423,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,participant,REC,f,350000.00,350000.00
1505756,999853400,820423,HERIOT-WATT UNIVERSITY,HWU,UK,Edinburgh,participant,HES,f,405400.00,405400.00
1505757,999837492,820423,UNIVERSITAET PADERBORN,UPB,DE,Paderborn,coordinator,HES,f,665151.47,665151.47
1505758,999841566,752285,UNIVERZITA KOMENSKEHO V BRATISLAVE,UK BA,SK,BRATISLAVA 1,coordinator,HES,f,153381.60,153381.60
1505759,910878695,817021,QUANDELA,,FR,MASSY,coordinator,PRC,t,50000.00,71429.00
1505761,999990946,749971,KUNGLIGA TEKNISKA HOEGSKOLAN,KTH,SE,STOCKHOLM,coordinator,HES,f,185857.20,185857.20
1505762,999977366,852410,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,coordinator,HES,f,1499910.00,1499910.00
1505763,999993468,846073,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,212933.76,212933.76
1505764,999974262,648667,UNIVERSITY OF BRISTOL,,UK,BRISTOL,coordinator,HES,f,2009429.00,2009429.00
1505837,999997930,835791,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,184707.84,184707.84
1505841,999990267,669550,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,coordinator,REC,f,3176850.00,3176850.00
1505842,999877650,703926,COLLEGE DE FRANCE,,FR,PARIS,coordinator,HES,f,185076.00,185076.00
1505843,999979306,639172,WEIZMANN INSTITUTE OF SCIENCE,WEIZMANN,IL,Rehovot,participant,HES,f,36333.73,36333.73
1505844,999907720,639172,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,,IL,Haifa,coordinator,HES,f,1463666.27,1463666.27
1505846,891878141,846353,UNIVERSITE CLERMONT AUVERGNE,UCA,FR,CLERMONT FERRAND,coordinator,HES,f,196707.84,196707.84
1505847,999992401,679531,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,coordinator,REC,f,1500000.00,1500000.00
1505848,999865234,702406,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,LEIOA,coordinator,HES,f,170121.60,170121.60
1505849,991256096,795159,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,coordinator,HES,f,179325.60,179325.60
1505859,999992110,854843,STICHTING RADBOUD UNIVERSITEIT,,NL,Nijmegen,participant,HES,f,2910827.50,2910827.50
1505860,999985029,854843,UPPSALA UNIVERSITET,UU,SE,Uppsala,coordinator,HES,f,2319420.00,2319420.00
1505861,999905101,854843,UNIVERSITY OF HAMBURG,UHAM,DE,Hamburg,participant,HES,f,2128750.00,2128750.00
1505862,999650088,854843,OREBRO UNIVERSITY,ORU,SE,Orebro,participant,HES,f,387127.50,387127.50
1505865,999997930,866365,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,2044178.00,2044178.00
1505886,999990267,694097,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,DE,MUNCHEN,coordinator,REC,f,1620000.00,1620000.00
1505887,999865234,694097,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,ES,LEIOA,participant,HES,f,872500.00,872500.00
1505895,999993468,661191,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,195454.80,195454.80
1505906,909315637,899544,VERIQLOUD,,FR,Montrouge,participant,PRC,t,50000.00,50000.00
1505904,898867476,899544,QUIX QUANTUM BV,,NL,Enschede,participant,PRC,t,851250.00,851250.00
1505905,999979500,899544,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,participant,REC,f,488500.00,488500.00
1505907,999997930,899544,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,participant,REC,f,407560.00,407560.00
1505908,988145985,899544,INTERNATIONAL IBERIAN NANOTECHNOLOGY LABORATORY,LABORATORIO IBERICO INTERNACIONAL DE NANOTECNOLOGI,PT,Braga,participant,REC,f,285000.00,285000.00
1505909,999987745,899544,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,UNIROMA1,IT,Roma,coordinator,HES,f,970000.00,970000.00
1505910,909875521,899544,SORBONNE UNIVERSITE,,FR,PARIS,participant,HES,f,253645.00,253645.00
1505915,999992401,759388,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,coordinator,REC,f,1998423.00,1998423.00
1505917,999633016,786702,INSTITUT D'OPTIQUE THEORIQUE ET APPLIQUEE IOTA - SUPOPTIQUE,IOTA,FR,Palaiseau,coordinator,HES,f,173076.00,173076.00
1505919,999907914,756365,UNIVERSITAT BASEL,,CH,Basel,coordinator,HES,f,1488387.50,1488387.50
1505926,992204077,840968,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,OFFICE FOR SPONSORED PROGRAMS,US,Cambridge,partner,HES,f,,165265.92
1505927,999977366,840968,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,NL,DELFT,coordinator,HES,f,253052.16,253052.16
1505930,999997930,654603,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,173076.00,173076.00
1505988,999619436,742745,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,participant,REC,f,250000.00,250000.00
1505989,999979500,742745,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,coordinator,REC,f,1831875.00,1831875.00
1505990,999987745,742745,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,UNIROMA1,IT,Roma,participant,HES,f,300000.00,300000.00
1505973,999974747,789642,UNIVERSITY OF STUTTGART,USTUTT,DE,Stuttgart,coordinator,HES,f,132884.00,132884.00
1505975,998096827,753788,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MIT,US,Cambridge,partner,HES,f,,172130.40
1505976,999984350,753788,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,coordinator,HES,f,269857.80,269857.80
1506010,999907914,702304,UNIVERSITAT BASEL,,CH,Basel,coordinator,HES,f,187419.60,187419.60
1505980,991256096,843706,AALTO KORKEAKOULUSAATIO SR,AALTO,FI,Espoo,coordinator,HES,f,190680.96,190680.96
1505982,999903840,751883,THE UNIVERSITY OF MANCHESTER,UNIVERSITY OF MANCHESTER,UK,Manchester,coordinator,HES,f,183454.80,183454.80
1506012,999977269,659012,TECHNISCHE UNIVERSITEIT EINDHOVEN,TU/e,NL,Eindhoven,coordinator,HES,f,165598.80,165598.80
1506013,999977172,820378,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,CAMBRIDGE,participant,HES,f,710765.00,710765.00
1506014,999903840,820378,THE UNIVERSITY OF MANCHESTER,UNIVERSITY OF MANCHESTER,UK,Manchester,participant,HES,f,709060.00,709060.00
1506015,999619436,820378,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,coordinator,REC,f,975112.50,975112.50
1506016,952944491,820378,SINGLE QUANTUM BV,Single Quantum,NL,DELFT,participant,PRC,t,240000.00,240000.00
1506017,999649603,820378,CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI,CNIT,IT,Parma,participant,HES,f,341875.00,341875.00
1506019,999984350,658073,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD",UOXF,UK,Oxford,coordinator,HES,f,183454.80,183454.80
1506021,909875521,708201,SORBONNE UNIVERSITE,,FR,PARIS,coordinator,HES,f,185076.00,185076.00
1506057,999977172,884745,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,CAMBRIDGE,coordinator,HES,f,2478734.00,2478734.00
1506062,999619436,101022402,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,ICFO-CERCA,ES,Castelldefels,coordinator,REC,f,172932.48,172932.48
1506063,999854758,851740,ECOLE NORMALE SUPERIEURE,ENS,FR,Paris,participant,HES,f,31250.00,31250.00
1506064,999981246,851740,ASSOCIATION POUR LA RECHERCHE ET LE DEVELOPPEMENT DES METHODES ET PROCESSUS INDUSTRIELS,ARMINES,FR,Paris,coordinator,REC,f,1467625.00,1467625.00
1506065,998584737,851740,ECOLE NATIONALE SUPERIEURE DES MINES DE PARIS,MINES PARIS - PSL,FR,Paris,thirdparty,HES,f,0.00,0.00
1506066,999979500,884676,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,participant,REC,f,380000.00,380000.00
1506067,988145985,884676,INTERNATIONAL IBERIAN NANOTECHNOLOGY LABORATORY,LABORATORIO IBERICO INTERNACIONAL DE NANOTECNOLOGI,PT,Braga,participant,REC,f,190000.00,190000.00
1506068,999987745,884676,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,UNIROMA1,IT,Roma,coordinator,HES,f,2305000.00,2305000.00
1506070,996479740,758053,INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA,IST AUSTRIA,AT,Klosterneuburg,coordinator,HES,f,1500000.00,1500000.00
1506071,999993468,844591,IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE,,UK,London,coordinator,HES,f,224933.76,224933.76
1506077,999900833,101001512,UNIVERSITEIT TWENTE,UNIVERSITEIT TWENTE,NL,Enschede,coordinator,HES,f,2000000.00,2000000.00
1506089,999853691,724707,UNIVERSITAET MUENSTER,UM,DE,Muenster,participant,HES,f,1867312.50,1867312.50
1506090,999987648,724707,RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG,UHEI,DE,Heidelberg,coordinator,HES,f,122500.00,122500.00
1506139,999990655,865230,DANMARKS TEKNISKE UNIVERSITET,TECHNICAL UNIVERSITY OF DENMARK DTU,DK,KONGENS LYNGBY,coordinator,HES,f,2119637.00,2119637.00
1506163,999992401,792727,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,coordinator,REC,f,185076.00,185076.00
1506197,999983962,679342,RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,DE,Aachen,coordinator,HES,f,1500000.00,1500000.00
1506209,999992401,657497,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,FR,Paris,coordinator,REC,f,173076.00,173076.00
1506210,999619048,863313,LEIBNIZ-INSTITUT FUER PHOTONISCHE TECHNOLOGIEN E.V.,,DE,Jena,participant,REC,f,363500.00,363500.00
1506211,998627805,863313,ISTITUTO NAZIONALE DI RICERCA METROLOGICA,INRIM,IT,Torino,participant,REC,f,370000.00,370000.00
1506212,999979500,863313,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,IT,Roma,coordinator,REC,f,424348.75,424348.75
1506213,990797674,863313,KARLSRUHER INSTITUT FUER TECHNOLOGIE,KIT,DE,Karlsruhe,participant,HES,f,348170.00,348170.00
1506214,999988812,863313,RUHR-UNIVERSITAET BOCHUM,RUHR-UNIVERSITAET BOCHUM,DE,Bochum,participant,HES,f,337500.00,337500.00
1506215,999990752,863313,LOUGHBOROUGH UNIVERSITY,,UK,Loughborough,participant,HES,f,386463.75,386463.75
1506216,999992789,863313,ISTITUTO NAZIONALE DI FISICA NUCLEARE,INFN,IT,Frascati,participant,REC,f,226250.00,226250.00
1506220,999997930,750886,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,FR,PARIS,coordinator,REC,f,173076.00,173076.00
1506875,999849617,861950,UNIVERSITAET SIEGEN,,DE,Siegen,participant,HES,f,348075.00,348075.00
1506876,998347572,861950,ASOCIACION CENTRO DE INVESTIGACION COOPERATIVA EN BIOMATERIALES- CIC biomaGUNE,CIC biomaGUNE,ES,San Sebastian,participant,REC,f,246031.25,246031.25
1506877,999995408,861950,FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG,FAU,DE,ERLANGEN,participant,HES,f,441975.00,441975.00
1506878,999977172,861950,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,,UK,CAMBRIDGE,participant,HES,f,418558.75,418558.75
1506879,999991722,861950,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,ES,MADRID,participant,REC,f,282882.50,282882.50
1506880,999796558,861950,GESELLSCHAFT FUR ANGEWANDTE MIKRO UND OPTOELEKTRONIK MIT BESCHRANKTERHAFTUNG AMO GMBH,,DE,Aachen,coordinator,OTH,t,593250.00,593250.00
1506881,999903743,861950,UNIVERSITY OF HULL,UHULL,UK,HULL,participant,HES,f,558347.50,656091.25
