id,publication_number,country,doc_number,kind,title,publication_date,publication_year,family_id,applicant_names,applicant_countries,cpc_codes,ipc_codes,filing_date
137514694,US12265832B2,US,12265832,B2,"Compact, symmetry-adapted mapping between fermionic systems and quantum computers",2025-04-01,2025,77365203,"US GOV SEC NAVY; The Government of the United States of America, as represented by the Secretary of the Navy",{US},"{G06N10/20,G06F9/44505,G06N10/20}",,
137514743,US12265882B2,US,12265882,B2,Systems and methods for quantum computing based subset summing,2025-04-01,2025,83283740,"EAGLE TECH LLC; Eagle Technology, LLC",{US},"{G06N3/08,G06N3/044,G06N3/045,G06N10/00,G06N10/20,G06N10/00,G06F15/82,G06N3/044,G06N3/045,G06N3/08,G06N7/01,G06N10/20}",,
137514745,US12265884B2,US,12265884,B2,Fast two-qubit gates on a trapped-ion quantum computer,2025-04-01,2025,78078426,"IONQ INC; IONQ, INC.",{US},"{G06N10/40,G06N10/20,G06N10/40}",,
137514746,US12265885B2,US,12265885,B2,Apparatus and method including scalable representations of arbitrary quantum computing rotations,2025-04-01,2025,72659602,INTEL CORP; Intel Corporation,{US},"{G06N10/20,G06N10/40,G06N10/60,G06N10/70,G06N10/80,G06F1/022,G06F1/0342,G06N10/20,G06N10/40,G06N10/60,G06N10/70,G06N10/80,G06N10/20,G06N10/40,G06N10/60,G06N10/70,G06N10/80}",,
137514747,US12265886B2,US,12265886,B2,Systems and methods for quantum computing,2025-04-01,2025,81846199,NVISION IMAGING TECH GMBH; NVISION IMAGING TECHNOLOGIES GMBH,{DE},"{G06N10/40,G06N10/40,B82Y10/00,H10N60/12}",,
137514748,US12265887B2,US,12265887,B2,Apparatus and methods for quantum computing with pre-training,2025-04-01,2025,76433092,XANADU QUANTUM TECH INC; Xanadu Quantum Technologies Inc.,{CA},"{G06N3/08,G06N3/045,G06N3/047,G06N10/60,G06N10/60,G06N3/045,G06N3/08,G06N20/20}",,
137515888,US12267042B2,US,12267042,B2,"Oscillation apparatus, quantum computer, and control method",2025-04-01,2025,74193071,NEC CORP; NEC Corporation,{JP},"{H03B15/00,G06N10/40,H03B15/003,G01C19/56,G01C19/5607,G01C19/5642,G01C19/5649,G01C19/5719,G06N10/40,H10N60/10}",,
137520498,US12271714B2,US,12271714,B2,Quantum computer using switchable network fusions,2025-04-08,2025,91079618,"PSIQUANTUM CORP; Psiquantum, Corp.",{US},"{G06F13/4022,G06F8/41,G06N10/00,G06N10/20,G06N10/40,G06N10/70,G06N10/80,H04Q11/0005,H04Q2011/0043,G06N10/70,B82Y10/00,G06N10/20,G06N10/40,G06F8/41,G06F13/4022,G06N10/20,G06N10/40,G06N10/70,H04B10/70,H04Q11/0005,H04Q2011/0043}",,
137520564,US12271782B2,US,12271782,B2,Sense-plus-compute quantum-state carriers,2025-04-08,2025,92420550,"COLDQUANTA INC; ColdQuanta, Inc.",{US},"{G06N10/70,G06N5/01,G06N7/01,G06N10/00,G06N10/20,G06N10/40,G06N10/60,G06N10/20,G06N10/70}",,
137520567,US12271785B2,US,12271785,B2,Fault-tolerant cluster state quantum computation,2025-04-08,2025,81456803,UNIV LELAND STANFORD JUNIOR; The Board of Trustees of the Leland Stanford Junior University; The Regents of the University of California; The Board of Trustees of the Leland Stanford Junior University,"{US,US}","{G06N10/20,B82Y10/00,G06N10/40,G06N10/70,G06N10/70,G06N10/40}",,
137520568,US12271786B2,US,12271786,B2,Preparation of a CZ state for quantum computation,2025-04-08,2025,90927634,IBM; INTERNATIONAL BUSINESS MACHINES CORPORATION,{US},"{G06N10/70,G06N10/20,G06N10/70,G06N10/20}",,
137526145,US12277442B2,US,12277442,B2,Quantum computer system scheduling and parameterization based on error correction history,2025-04-15,2025,87161900,"RED HAT INC; RED HAT, INC.",{US},"{G06F9/5044,G06F9/5033,G06F11/0706,G06F11/0787,G06F11/0793,G06F2209/5014,G06N10/00,G06N10/60,G06N10/70,G06N10/80,G06F9/4881,G06F11/0706,G06F11/0787,G06F11/0793,G06N10/60,G06N10/70,G06N10/80}",,
137526213,US12277510B2,US,12277510,B2,Systems and method for solving Quadratic Unconstrained D-ary Optimization (QUDO) problems by quantum computing,2025-04-15,2025,82901178,TATA CONSULTANCY SERVICES LTD; Tata Consultancy Services Limited,{IN},"{G06N10/60,G06F17/11,G06N10/00,G06N20/00,G06N7/00,G06F17/17,G06N10/00}",,
137526713,US12278019B2,US,12278019,B2,Method and circuitry to apply an individual DC offset to electrodes on a large-scale ion trap quantum computer,2025-04-15,2025,86942277,INFINEON TECHNOLOGIES AUSTRIA AG; Infineon Technologies Austria AG,{AT},"{H03M1/662,G06N10/40,G21K1/00,H03M1/662}",,
137527278,US12278598B2,US,12278598,B2,Parallelized low noise amplifiers for a quantum computer,2025-04-15,2025,85278105,IBM; International Business Machines Corporation,{US},"{G06N10/40,H03F1/26,G06N10/20,H03F1/0211,H03F1/56,H03F2200/294}",,
137527571,US12278894B2,US,12278894,B2,Systems and methods for secure authentication between application in quantum computing,2025-04-15,2025,92934274,MORGAN STANLEY SERVICES GROUP INC; Morgan Stanley Services Group Inc.,{US},"{H04L9/0852,H04L9/0869,H04L9/16,H04L9/0852,H04L9/0869,H04L9/16}",,
137587524,US12339491B1,US,12339491,B1,Multi-chip photonic quantum computer assembly with optical backplane interposer,2025-06-24,2025,84689476,"PSIQUANTUM CORP; PsiQuantum, Corp.",{US},"{G02B6/4243,G02B6/30,G02B6/34,G02B6/3652,G02B6/4214,G02B6/4271,G02B6/4274,G06N10/40,G02B6/12004,G02B6/124,G02B6/13,G02B2006/12107}",,
137588299,US12340277B2,US,12340277,B2,Hybrid quantum-classical computer for solving linear systems,2025-06-24,2025,69947737,"ZAPATA COMPUTING INC; Zapata Computing, Inc.",{US},"{G06N10/60,G06N5/01,G06N10/20,G06N10/60,G06F15/16,G06N10/20}",,
137588295,US12340273B2,US,12340273,B2,Quantum processor unit architecture for quantum computing via an arbitrarily programmable interaction connectivity graph,2025-06-24,2025,81380274,UNIV CALIFORNIA; THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,{US},"{G06N10/20,G01R33/0354,G06N10/40,G06N10/40,G01R33/0358}",,
137588296,US12340274B2,US,12340274,B2,Classical to quantum remapping for hybrid quantum computing systems,2025-06-24,2025,86896790,INTEL CORP; Intel Corporation,{US},"{G06N10/80,G06N10/00,G06N10/40,G06N20/00,G06N10/40,G06N10/80,G06N20/00}",,
137588815,US12340796B2,US,12340796,B2,Voice processing using photonic quantum computing,2025-06-24,2025,91473172,BANK OF AMERICA; Bank of America Corporation,{US},"{G06N10/60,G06V10/88,G10L15/16,G10L15/1822,G10L15/22,G10L15/16,G06N10/60,G10L15/02,G10L15/1815,G10L15/22,G10L25/06}",,
137589890,US12341879B2,US,12341879,B2,"Key management device, quantum cryptography communication system, and computer program product",2025-06-24,2025,82898895,TOSHIBA KK; KABUSHIKI KAISHA TOSHIBA,{JP},"{H04L9/0855,H04L9/0869,H04L9/0852,H04L9/0819,H04L9/085,H04L9/0869}",,
137589892,US12341881B2,US,12341881,B2,"Quantum cryptography communication system, quantum cryptography communication device, key management device, and computer program product",2025-06-24,2025,80682916,TOSHIBA KK; KABUSHIKI KAISHA TOSHIBA,{JP},"{H04L9/0855,H04L9/0858,H04L9/0819,H04L9/0869}",,
137594736,US12346772B2,US,12346772,B2,Probabilistic error cancellation for measurement-based quantum computation,2025-07-01,2025,84358039,"MICROSOFT TECHNOLOGY LICENSING LLC; Microsoft Technology Licensing, LLC",{US},"{G06N10/70,G06N10/70}",,
137594789,US12346825B2,US,12346825,B2,Utilizing natural language processing similarity matching to determine whether a problem requires quantum computing or classical computing,2025-07-01,2025,76858196,ACCENTURE GLOBAL SOLUTIONS LTD; Accenture Global Solutions Limited,{IE},"{G06F40/30,G06F40/289,G06N5/02,G06N7/01,G06N20/10,G06N5/02,G06F18/217,G06F18/22,G06F40/289,G06F40/30,G06N5/04,G06N10/80}",,
137601828,US12353952B2,US,12353952,B2,Systems and methods for preparation of normal distributions on quantum computers,2025-07-08,2025,84284197,"JPMORGAN CHASE BANK NA; JPMORGAN CHASE BANK, N.A.",{US},"{G06N10/60,G06F17/145,G06N10/00,G06N10/00,G06N10/60}",,
137601832,US12353956B2,US,12353956,B2,Active circulator and quantum computer system with active circulator,2025-07-08,2025,84786105,"SAMSUNG ELECTRONICS CO LTD; Samsung Electronics Co., Ltd.",{KR},"{G06N10/40,H01P1/38,H03H11/36,B82Y10/00,G06N10/40,H03H11/126,G06N10/40}",,
137601833,US12353957B2,US,12353957,B2,Quantum circuit construction with simultaneously entangling gates in trapped-ion quantum computers,2025-07-08,2025,85036783,"IONQ INC; IONQ, INC.; University of Maryland","{US,US}","{G06N10/20,G06N10/40,G06N10/40,G06N10/80}",,
137601841,US12353965B2,US,12353965,B2,Artificial intelligence-driven quantum computing,2025-07-08,2025,70974880,1QB INFORMATION TECH INC; 1QB Information Technologies Inc.,{CA},"{G06N10/60,G06N3/044,G06N3/047,G06N3/084,G06N5/01,G06N7/01,G06N10/70,G06N20/00,G06F15/16,G06N5/01,G06N10/60}",,
137609108,US12361306B2,US,12361306,B2,T-joint connector for quantum computing systems,2025-07-15,2025,78087572,GOOGLE LLC; Google LLC,{US},"{G06N10/00,H01R4/68,H01R9/03,H01R12/714,H01R12/77,H01R12/79,H01R13/03,H01R2201/06,H05K7/20372,G06N10/00,G06F15/16,H10N60/20}",,
137610533,US12362749B2,US,12362749,B2,Tunable resonator-resonator coupling circuit and quantum computing apparatus comprising thereof,2025-07-15,2025,77155812,IQM FINLAND OY; IQM FINLAND OY,{FI},"{G06N10/40,H10N60/12,H10N60/805,H10N69/00,G06N10/40,H10N60/12,H10N60/805,H10N69/00,G06N10/40,G06N10/20,H03K17/92,H10N60/12,H10N60/805,H10N69/00,H03K17/92,G06N10/40,H10N69/00}",,
137614622,US12366884B2,US,12366884,B2,"Clock synchronization apparatus and method, quantum measurement and control system, and quantum computer",2025-07-22,2025,86440756,"ORIGIN QUANTUM COMPUTING TECH HEFEI CO LTD; Origin Quantum Computing Technology (Hefei) Co., Ltd",{CN},"{G06F1/12,G06N10/00,G06F1/12,G06F1/08,G06F1/10,G06N10/00,G06F1/12,G06F1/08}",,
137614784,US12367049B2,US,12367049,B2,Quantum computing systems having a reconfigurable quantum processing unit,2025-07-22,2025,76845359,CORNING INC; CORNING INCORPORATED,{US},"{G06N10/00,G06F9/44505,G02F1/212,G06N10/40,H04B10/40,H04B10/70}",,
137614805,US12367071B2,US,12367071,B2,Quantum computing system heat orchestration,2025-07-22,2025,87313937,"RED HAT INC; Red Hat, Inc.",{US},"{G06N10/80,G06F9/4893,G06N5/01,G06N10/00,G06N20/00,G06F9/4893,G06N10/80}",,
137615145,US12367416B2,US,12367416,B2,Universal fault-tolerant quantum computation with a 2D abelian topological stabilizer code using magic patches,2025-07-22,2025,94126108,"IBM; International Business Machines Corporation; University of Maryland; UNIVERSITY OF MARYLAND, COLLEGE PARK","{US,US,US}","{G06N10/70,G06N10/70}",,
137615187,US12367458B2,US,12367458,B2,Method and apparatus for logistics management using quantum computing,2025-07-22,2025,81289534,"ENTANGLEMENT INC; ENTANGLEMENT, INC.",{US},"{G06Q10/08,G06N5/01,G06N10/60,G06Q10/087,G06N10/60}",,
137616167,US12368452B2,US,12368452,B2,"Control system, control method and quantum computer system",2025-07-22,2025,93379346,ROHDE & SCHWARZ; Rohde & Schwarz GmbH & Co. KG,{DE},"{G06N10/20,G06N10/00,G06N10/40,H03M1/66,H03M1/66,G06N10/00,G06N10/20,G06N10/40}",,
137621053,US12373383B2,US,12373383,B2,Scalable computer architectural framework for quantum or classical digital computers,2025-07-29,2025,79164879,MULTIVERSE COMPUTING SL; MULTIVERSE COMPUTING SL,{ES},"{G06N10/40,G06F15/17381,G06F15/80,G06N10/40}",,
137621385,US12373718B2,US,12373718,B2,Hybrid quantum computation architecture for solving quadratic unconstrained binary optimization problems,2025-07-29,2025,72708997,TERRA QUANTUM AG; Terra Quantum AG,{CH},"{G06N10/60,G06N10/20,G06N10/20,B82Y10/00,G06N10/40,G06N10/60,G06N10/00,G06F9/30101,G06F17/11}",,
137621391,US12373724B1,US,12373724,B1,Low latency scalable parallel streaming matching for quantum computing systems,2025-07-29,2025,96503008,GOOGLE LLC; Google LLC,{US},"{G06N10/70,G06N10/00,G06N10/70,G06N10/00}",,
137621393,US12373726B1,US,12373726,B1,Quantum computer designs with core computing and cache regions that utilize lattice surgery,2025-07-29,2025,89847998,"AMAZON TECH INC; Amazon Technologies, Inc.",{US},"{G06N10/70,G06N10/20,G06N10/70,G06N10/20,G06N10/40,G06N10/60,G06N10/80}",,
137622840,US12375184B2,US,12375184,B2,Network interface card for quantum computing over classical and quantum communication channels,2025-07-29,2025,87574728,"MELLANOX TECHNOLOGIES LTD; MELLANOX TECHNOLOGIES, LTD.",{IL},"{G06N10/80,H04B10/70,H04B10/70,G06N10/40,H04B10/60}",,
137622938,US12375285B2,US,12375285,B2,Enhanced cryptographic hash digests using quantum computing,2025-07-29,2025,94386820,ACCENTURE GLOBAL SOLUTIONS LTD; Accenture Global Solutions Limited,{IE},"{H04L9/3236,H04L9/0643,H04L9/0852,H04L9/0869,H04L9/3239,H04L9/50,H04L9/3236,H04L9/0852,H04L9/0869}",,
137627951,US12380350B2,US,12380350,B2,Optimizing circuit compiler for trapped-ion quantum computers,2025-08-05,2025,80822619,"IONQ INC; IONQ, INC.",{US},"{G06N10/20,G06N10/00,G06N10/40,G06N10/00}",,
137628892,US12381298B2,US,12381298,B2,Superconducting qubit memory of quantum computer,2025-08-05,2025,81453621,"SAMSUNG ELECTRONICS CO LTD; SAMSUNG ELECTRONICS CO., LTD.",{KR},"{H01P7/08,G06N10/00,G06N10/40,G06N10/40,H01P3/003,H01P7/08,H01P3/003,G06N10/00,H01P7/086}",,
137630181,US12382601B2,US,12382601,B2,Sample holder and superconducting quantum computer,2025-08-05,2025,86499718,NEC CORP; NEC Corporation,{JP},"{H05K3/0061,G06N10/40,H05K1/021,H05K1/0243,H05K7/02,H05K1/181}",,
145762008,US2025061367A1,US,2025061367,A1,System and method for memory reallocation for micro applications using quantum computing,2025-02-20,2025,94609709,BANK OF AMERICA; Bank of America Corporation,{US},"{G06N10/40,G06N5/01,G06N10/60,G06N10/60,G06N10/40}",,
137634205,US12386672B2,US,12386672,B2,Intelligent orchestration of classic-quantum computational graphs,2025-08-12,2025,87161915,DELL PRODUCTS LP; Dell Products L.P.,{US},"{G06N10/20,G06F9/5005,G06N10/60,G06N10/80,G06F9/505,G06F9/4887,G06N10/60}",,
137634654,US12387126B2,US,12387126,B2,Method for producing semiconductor apparatus for quantum computer,2025-08-12,2025,80038013,"SHIN ETSU HANDOTAI CO LTD; SHIN-ETSU HANDOTAI CO., LTD.",{JP},"{G06N10/40,B82Y40/00,H01L21/263,H01L21/3221,H01P1/162,H01P3/003,H10N69/00,H01L21/3221,B82Y10/00,G06N10/00,H10N69/00,G06N10/40,H01L21/263,H01L21/3221,H01P3/003}",,
137634713,US12387185B1,US,12387185,B1,Leveraging quantum computing to optimize cash recycling,2025-08-12,2025,96501803,BANK OF AMERICA; Bank of America Corporation,{US},"{G07F19/209,G07F19/211,G06Q20/1085,G07F19/209}",,
137641292,US12393834B2,US,12393834,B2,Optoelectronic synapse based on perovskite quantum dot-carbon nanotube for neuromorphic computing,2025-08-19,2025,74868538,"UNIV OF CENTRAL FLORIDA RESEARCH FOUNDATION INC; University of Central Florida Research Foundation, Inc.; University of Central Florida Research Foundation, Inc",{US},"{G06N3/0675,G06N3/049,G06N3/088,H10F30/28,H10F77/1433,H10K10/484,H10K30/00,H10K85/50,G06N3/0675,G06N3/049,H10F10/169,H10F30/282,H10F71/00,H10F77/1433,H10K30/00,H10K85/50}",,
137641314,US12393857B2,US,12393857,B2,System and method using multilayer qubit lattice arrays for quantum computing,2025-08-19,2025,75847816,"HENDRICKSON PETER CARL; Hendrickson Peter Carl; Erwin Jadon Daniel; KBR WYLE SERVICES, LLC","{US,US}","{G06N10/40,G06N10/20,G06N10/70,G06N10/40,G06N10/20,H10D48/383,G06N10/40,G06N10/20,G06N10/70,H10N60/12,H10N69/00,G06N10/40,G06N10/20,G06N10/70,H10N60/12,H10N69/00}",,
137641315,US12393858B2,US,12393858,B2,Electronic circuit for driving a quantum circuit and associated quantum computer,2025-08-19,2025,85937467,COMMISSARIAT A LENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES; Commissariat à l'énergie atomique et aux énergies alternatives,{FR},"{G06N10/40,G06N3/065,G06N10/00,G11C7/10,G11C27/024,H10D64/27,G06N10/40,G06N3/065,G06N10/00,G11C7/10,G11C27/024,H03M1/82}",,
137641316,US12393859B2,US,12393859,B2,Non-linear data dependency detection in machine learning using hybrid quantum computing,2025-08-19,2025,89077519,BANK OF AMERICA CORP; Bank of America Corporation,{US},"{G06Q30/0631,G06F40/35,G06N10/60,G06N20/00,H04L51/02,G06N10/60,G06F40/20,G06N10/80,G06N20/00,G06Q30/0631,H04L51/02}",,
137643190,US12395750B1,US,12395750,B1,Quantum-inspired adaptive computational 3D imager,2025-08-19,2025,96774592,"EAGLE TECH LLC; Eagle Technology, LLC; Florida Atlantic University Board of Trustees","{US,US}",{H04N23/95},,
145762001,US2025061360A1,US,2025061360,A1,QUANTUM ORACLE DECOMPOSITION FOR SIMULATING QUANTUM COMPUTING SYSTEMS AND APPLICATIONS,2025-02-20,2025,94609672,NVIDIA CORP; Nvidia Corporation,{US},"{G06N10/20,G06N10/20}",,
145762006,US2025061365A1,US,2025061365,A1,Thermalization and Attenuation of Signals within Quantum Computing Systems via Directional Couplers,2025-02-20,2025,94609635,GOOGLE LLC; Google LLC,{US},"{G06N10/40,G06N10/40}",,
145763540,US2025062899A1,US,2025062899,A1,QUANTUM COMPUTING-BASED REVERSIBLE POLYNOMIAL SERIES FOR CRYPTOGRAPHIC OPERATIONS,2025-02-20,2025,94608751,"WELLS FARGO BANK NA; Wells Fargo Bank, N.A.",{US},"{G06N10/00,H04L9/3093,H04L9/32,H04L9/3247,H04L9/32,G06N10/00}",,
145769592,US2025068951A1,US,2025068951,A1,CENTRALIZED LASER ANNEALING MANAGEMENT FOR MULTIPLE QUANTUM COMPUTING-BASED DEVICES,2025-02-27,2025,94689012,IBM; International Business Machines Corporation,{US},"{G06N10/80,G06N10/40,G06N10/60,G06N10/40,G06N10/80}",,
145769593,US2025068952A1,US,2025068952,A1,Resetting Quantum States of Qubits Via On-Chip Lossy Resonators within Quantum Computing Systems,2025-02-27,2025,94685600,GOOGLE LLC; Google LLC,{US},"{G06N10/40,G06N10/40}",,
145769597,US2025068956A1,US,2025068956,A1,SELECTING DECODER USED AT QUANTUM COMPUTING DEVICE,2025-02-27,2025,94688990,"MICROSOFT TECHNOLOGY LICENSING LLC; Microsoft Technology Licensing, LLC",{US},"{G06N10/70,G06N10/20,G06N10/70,G06N10/20}",,
145778563,US2025077922A1,US,2025077922,A1,"MAPPING METHOD FOR A QUANTUM PROGRAM AND A QUANTUM CHIP, QUANTUM COMPUTER OPERATING SYSTEM AND COMPUTER",2025-03-06,2025,85240077,ORIGIN QUANTUM COMPUTING TECH HEFEI CO LTD; Origin Quantum Computing Technology (Hefei) Co. Ltd.,{CN},"{G06N10/20,G06F8/40,G06N10/00,G06N10/80,G06N10/20,G06N10/80}",,
145778570,US2025077929A1,US,2025077929,A1,SYSTEM AND METHOD FOR PERFORMING MACHINE LEARNING USING A QUANTUM COMPUTER,2025-03-06,2025,87517657,QUANTINUUM LTD; Quantinuum Ltd.,{GB},"{G06N10/60,G06N10/60,G06N20/00,G06N10/60,G06N10/40}",,
145779601,US2025078960A1,US,2025078960,A1,HOLOGRAPHIC QUANTUM COMPUTING WITH COMPACT QUANTUM COMPUTERS,2025-03-06,2025,94773340,UNIV YALE; Yale University,{US},"{G16C20/70,G16C20/20,G16C20/50,G16C20/20,G16C20/70}",,
145780475,US2025079834A1,US,2025079834,A1,QUANTUM-COMPUTING-ENHANCED HYBRID RENEWABLE ENERGY NETWORK OPTIMIZATION,2025-03-06,2025,94773594,PWC PRODUCT SALES LLC; PwC Product Sales LLC,{US},"{G06N10/60,H02J3/003,H02J3/381,H02J2203/20,H02J3/003,G06N10/60,H02J2203/20}",,
145780980,US2025080339A1,US,2025080339,A1,"INFORMATION PROCESSING DEVICE, QUANTUM CRYPTOGRAPHIC COMMUNICATION SYSTEM, KEY MANAGEMENT DEVICE, INFORMATION PROCESSING METHOD, AND COMPUTER PROGRAM PRODUCT",2025-03-06,2025,91853474,TOSHIBA KK; KABUSHIKI KAISHA TOSHIBA,{JP},"{H04L9/0858,H04L9/0852}",,
145786785,US2025086144A1,US,2025086144,A1,System and Method for Data Compression Using Quantum Computing,2025-03-13,2025,88017943,MULTIVERSE COMPUTING SL; Multiverse Computing SL,{ES},"{G06N10/60,G06N5/01,G06Q10/04,G06Q40/06,G06F16/1744,G06N10/60}",,
145795486,US2025094845A1,US,2025094845,A1,Quantum Computing with Hybrid Memory Cube for Data Centers,2025-03-20,2025,86384002,BANK OF AMERICA; Bank of America Corporation,{US},"{G06F8/447,G06F8/427,G06F8/51,G06N10/00,G06N10/20,G06N10/80,G06N10/00,G06F8/427,G06F8/436}",,
145795489,US2025094848A1,US,2025094848,A1,Quantum Computing Systems and Methods for Quantum Computation,2025-03-20,2025,88507380,QUANTINUUM LTD; Quantinuum Ltd.,{GB},"{G06N10/20,G06N10/60,G06N10/20}",,
145795491,US2025094850A1,US,2025094850,A1,EFFICIENT QUANTUM CIRCUIT FOR QUANTUM FOURIER TRANSFORM IN FAULT-TOLERANT QUANTUM COMPUTING,2025-03-20,2025,94975477,ELECTRONICS & TELECOMMUNICATIONS RES INST; ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,{KR},"{G06F17/14,G06N10/20,G06N10/40,G06N10/20,B82Y10/00,G06F17/14,G06N10/40,G06N10/70,G06N10/40,G06F17/14}",,
145795493,US2025094852A1,US,2025094852,A1,PHASE-ACCURATE GENERATION OF QUANTUM-COMPUTING CONTROL SIGNALS,2025-03-20,2025,79283260,ZURICH INSTR AG; ZURICH INSTRUMENTS AG,{CH},"{H03K19/195,G06N10/20,G06N10/40,G06N10/40,H03K3/01,H03M1/12}",,
145959732,US2025259092A1,US,2025259092,A1,Performing Quantum-Assisted Greedy Algorithms Using Hybrid Computing Systems,2025-08-14,2025,90931385,"RIGETTI & CO LLC; Rigetti & Co, LLC",{US},"{G06N10/60,B82Y10/00,G06N3/126,G06N5/01,G06N7/01,G06N10/20,G06N10/60}",,
145959733,US2025259093A1,US,2025259093,A1,QUANTUM COMPUTING SYSTEM AND METHOD FOR SCALING VARIATIONAL QUANTUM PHASE ESTIMATION,2025-08-14,2025,88779390,QUANTIUUM LTD; Quantiuum Ltd,{GB},"{G06N10/20,G06N10/60,G06N10/60,G06N10/20,G06N10/40}",,
145804576,US2025103935A1,US,2025103935,A1,QUANTUM COMPUTING ELEMENT FREQUENCY SHIFTING,2025-03-27,2025,80123204,IQM FINLAND OY; IQM FINLAND OY,{FI},"{G06N10/40,G06N10/40}",,
145805200,US2025104559A1,US,2025104559,A1,TRAFFIC FLOW OPTIMIZATION FOR A MULTI-CLASS VEHICLE NETWORK USING QUANTUM COMPUTING,2025-03-27,2025,95067299,PWC PRODUCT SALES LLC; PwC Product Sales LLC,{US},"{G08G1/096844,G06N5/01,G06N10/60,G08G1/0133,G08G1/0141,G08G1/096844,G06N10/60,G08G1/0133,G08G1/0141}",,
145806651,US2025106010A1,US,2025106010,A1,PUBLIC KEY EXCHANGE WITH AUTHENICATED ECDHE AND SECURITY AGAINST QUANTUM COMPUTERS,2025-03-27,2025,72236843,"IOT AND M2M TECH LLC; IoT and M2M Technologies, LLC",{US},"{H04L9/0841,H04L9/304,H04L9/3066,H04L9/3093,H04L9/0844,H04L9/0618,H04L9/0852,H04L9/0869,H04L9/3066}",,
